Data,Study,Trait,Sample1,Sample2,AuthorDate,Data.type,Citation,Species,System,Order,Sex,GenPhen,AlloSyn,Autonomous,Trait,Dimensionality (k),BodySizeCorrelated,Years,GLength,Darwins,Darwins.num,Darwins.num.abs,Darwins (standardized by k),Haldanes,Generations,log10.gens,h.num,Darwin.Numerator,log10.years,d,InSitu
244,1,4,HAMN,DUND,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-1316.641208,-0.297560913,0.297560913,-1316.641208,NA,225.9999999,2.354108439,NA,0.297560913,2.354108439,-0.297560913,2
245,1,4,HAMN,INVE,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-1449.708509,-0.327634123,0.327634123,-1449.708509,NA,225.9999999,2.354108439,NA,0.327634123,2.354108439,-0.327634123,2
246,1,4,HAMN,OBAN,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,220.0000001,1,-1557.262863,-0.34259783,0.34259783,-1557.262863,NA,220.0000001,2.342422681,NA,0.34259783,2.342422681,-0.34259783,2
247,1,4,TAUP,PALM,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,220.0000001,1,0,0,0,0,NA,220.0000001,2.342422681,NA,0,2.342422681,0,2
248,1,4,TAUP,HAST,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,220.0000001,1,-175.1530181,-0.038533664,0.038533664,-175.1530181,NA,220.0000001,2.342422681,NA,0.038533664,2.342422681,-0.038533664,2
249,1,4,TAUP,CHCH,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,221.9999998,1,-309.7098877,-0.068755595,0.068755595,-309.7098877,NA,221.9999998,2.346352974,NA,0.068755595,2.346352974,-0.068755595,2
250,1,4,TAUP,KAIK,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-401.85254,-0.090818674,0.090818674,-401.85254,NA,225.9999999,2.354108439,NA,0.090818674,2.354108439,-0.090818674,2
251,1,4,TAUP,NELN,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,223.9999998,1,-594.1359558,-0.133086454,0.133086454,-594.1359558,NA,223.9999998,2.350248018,NA,0.133086454,2.350248018,-0.133086454,2
252,1,4,TAUP,AUCK,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,223.9999998,1,-795.0931658,-0.178100869,0.178100869,-795.0931658,NA,223.9999998,2.350248018,NA,0.178100869,2.350248018,-0.178100869,2
253,1,4,TAUP,NEWP,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,223.9999998,1,-895.8513177,-0.200670695,0.200670695,-895.8513177,NA,223.9999998,2.350248018,NA,0.200670695,2.350248018,-0.200670695,2
254,1,4,TAUP,WELL,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-1015.816115,-0.229574442,0.229574442,-1015.816115,NA,225.9999999,2.354108439,NA,0.229574442,2.354108439,-0.229574442,2
255,1,4,TAUP,DUND,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-1171.948903,-0.264860452,0.264860452,-1171.948903,NA,225.9999999,2.354108439,NA,0.264860452,2.354108439,-0.264860452,2
256,1,4,TAUP,INVE,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-1308.854854,-0.295801197,0.295801197,-1308.854854,NA,225.9999999,2.354108439,NA,0.295801197,2.354108439,-0.295801197,2
257,1,4,TAUP,OBAN,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,220.0000001,1,-1416.30724,-0.311587593,0.311587593,-1416.30724,NA,220.0000001,2.342422681,NA,0.311587593,2.342422681,-0.311587593,2
258,1,4,PALM,HAST,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,220.0000001,1,-16.20484545,-0.003565066,0.003565066,-16.20484545,NA,220.0000001,2.342422681,NA,0.003565066,2.342422681,-0.003565066,2
259,1,4,PALM,CHCH,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,221.9999998,1,-157.5162074,-0.034968598,0.034968598,-157.5162074,NA,221.9999998,2.346352974,NA,0.034968598,2.346352974,-0.034968598,2
260,1,4,PALM,KAIK,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-257.2390576,-0.058136027,0.058136027,-257.2390576,NA,225.9999999,2.354108439,NA,0.058136027,2.354108439,-0.058136027,2
261,1,4,PALM,NELN,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,223.9999998,1,-452.8492995,-0.101438243,0.101438243,-452.8492995,NA,223.9999998,2.350248018,NA,0.101438243,2.350248018,-0.101438243,2
262,1,4,PALM,AUCK,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,223.9999998,1,-658.1411478,-0.147423617,0.147423617,-658.1411478,NA,223.9999998,2.350248018,NA,0.147423617,2.350248018,-0.147423617,2
263,1,4,PALM,NEWP,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,223.9999998,1,-762.9758667,-0.170906594,0.170906594,-762.9758667,NA,223.9999998,2.350248018,NA,0.170906594,2.350248018,-0.170906594,2
264,1,4,PALM,WELL,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-887.9234295,-0.200670695,0.200670695,-887.9234295,NA,225.9999999,2.354108439,NA,0.200670695,2.354108439,-0.200670695,2
265,1,4,PALM,DUND,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-1047.649191,-0.236768717,0.236768717,-1047.649191,NA,225.9999999,2.354108439,NA,0.236768717,2.354108439,-0.236768717,2
266,1,4,PALM,INVE,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-1187.951739,-0.268477093,0.268477093,-1187.951739,NA,225.9999999,2.354108439,NA,0.268477093,2.354108439,-0.268477093,2
267,1,4,PALM,OBAN,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,220.0000001,1,-1295.410368,-0.284990281,0.284990281,-1295.410368,NA,220.0000001,2.342422681,NA,0.284990281,2.342422681,-0.284990281,2
268,1,4,HAST,CHCH,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,221.9999998,1,16.05885587,0.003565066,0.003565066,16.05885587,NA,221.9999998,2.346352974,NA,0.003565066,2.346352974,0.003565066,2
269,1,4,HAST,KAIK,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-92.50745578,-0.020906685,0.020906685,-92.50745578,NA,225.9999999,2.354108439,NA,0.020906685,2.354108439,-0.020906685,2
270,1,4,HAST,NELN,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,223.9999998,1,-292.0884154,-0.065427805,0.065427805,-292.0884154,NA,223.9999998,2.350248018,NA,0.065427805,2.350248018,-0.065427805,2
271,1,4,HAST,AUCK,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,223.9999998,1,-502.4767459,-0.112554791,0.112554791,-502.4767459,NA,223.9999998,2.350248018,NA,0.112554791,2.350248018,-0.112554791,2
272,1,4,HAST,NEWP,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,223.9999998,1,-612.0947058,-0.137109214,0.137109214,-612.0947058,NA,223.9999998,2.350248018,NA,0.137109214,2.350248018,-0.137109214,2
273,1,4,HAST,WELL,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-742.8357215,-0.167880873,0.167880873,-742.8357215,NA,225.9999999,2.354108439,NA,0.167880873,2.354108439,-0.167880873,2
274,1,4,HAST,DUND,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-906.7615534,-0.204928111,0.204928111,-906.7615534,NA,225.9999999,2.354108439,NA,0.204928111,2.354108439,-0.204928111,2
275,1,4,HAST,INVE,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-1051.027828,-0.237532289,0.237532289,-1051.027828,NA,225.9999999,2.354108439,NA,0.237532289,2.354108439,-0.237532289,2
276,1,4,HAST,OBAN,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,220.0000001,1,-1158.601136,-0.25489225,0.25489225,-1158.601136,NA,220.0000001,2.342422681,NA,0.25489225,2.342422681,-0.25489225,2
277,1,4,CHCH,KAIK,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,46.98924338,0.010619569,0.010619569,46.98924338,NA,225.9999999,2.354108439,NA,0.010619569,2.354108439,0.010619569,2
278,1,4,CHCH,NELN,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,223.9999998,1,-156.1098126,-0.034968598,0.034968598,-156.1098126,NA,223.9999998,2.350248018,NA,0.034968598,2.350248018,-0.034968598,2
279,1,4,CHCH,AUCK,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,223.9999998,1,-370.9498172,-0.083092759,0.083092759,-370.9498172,NA,223.9999998,2.350248018,NA,0.083092759,2.350248018,-0.083092759,2
280,1,4,CHCH,NEWP,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,223.9999998,1,-484.7371879,-0.10858113,0.10858113,-484.7371879,NA,223.9999998,2.350248018,NA,0.10858113,2.350248018,-0.10858113,2
281,1,4,CHCH,WELL,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-620.4838099,-0.140229341,0.140229341,-620.4838099,NA,225.9999999,2.354108439,NA,0.140229341,2.354108439,-0.140229341,2
282,1,4,CHCH,DUND,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-788.0569427,-0.178100869,0.178100869,-788.0569427,NA,225.9999999,2.354108439,NA,0.178100869,2.354108439,-0.178100869,2
283,1,4,CHCH,INVE,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-935.7593455,-0.211481612,0.211481612,-935.7593455,NA,225.9999999,2.354108439,NA,0.211481612,2.354108439,-0.211481612,2
284,1,4,CHCH,OBAN,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,220.0000001,1,-1043.52019,-0.229574442,0.229574442,-1043.52019,NA,220.0000001,2.342422681,NA,0.229574442,2.342422681,-0.229574442,2
285,1,4,KAIK,NELN,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,223.9999998,1,-47.40879022,-0.010619569,0.010619569,-47.40879022,NA,223.9999998,2.350248018,NA,0.010619569,2.350248018,-0.010619569,2
286,1,4,KAIK,AUCK,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,223.9999998,1,-265.9029511,-0.059562261,0.059562261,-265.9029511,NA,223.9999998,2.350248018,NA,0.059562261,2.350248018,-0.059562261,2
287,1,4,KAIK,NEWP,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,223.9999998,1,-383.106786,-0.08581592,0.08581592,-383.106786,NA,223.9999998,2.350248018,NA,0.08581592,2.350248018,-0.08581592,2
288,1,4,KAIK,WELL,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-522.9256816,-0.118181204,0.118181204,-522.9256816,NA,225.9999999,2.354108439,NA,0.118181204,2.354108439,-0.118181204,2
289,1,4,KAIK,DUND,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-693.4779206,-0.15672601,0.15672601,-693.4779206,NA,225.9999999,2.354108439,NA,0.15672601,2.354108439,-0.15672601,2
290,1,4,KAIK,INVE,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-843.9828631,-0.190740127,0.190740127,-843.9828631,NA,225.9999999,2.354108439,NA,0.190740127,2.354108439,-0.190740127,2
291,1,4,KAIK,OBAN,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,220.0000001,1,-951.9539814,-0.209429876,0.209429876,-951.9539814,NA,220.0000001,2.342422681,NA,0.209429876,2.342422681,-0.209429876,2
292,1,4,NELN,AUCK,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,223.9999998,1,-64.00519201,-0.014337163,0.014337163,-64.00519201,NA,223.9999998,2.350248018,NA,0.014337163,2.350248018,-0.014337163,2
293,1,4,NELN,NEWP,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,223.9999998,1,-187.997701,-0.042111485,0.042111485,-187.997701,NA,223.9999998,2.350248018,NA,0.042111485,2.350248018,-0.042111485,2
294,1,4,NELN,WELL,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-335.8339957,-0.075898483,0.075898483,-335.8339957,NA,225.9999999,2.354108439,NA,0.075898483,2.354108439,-0.075898483,2
295,1,4,NELN,DUND,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-512.2805577,-0.115775406,0.115775406,-512.2805577,NA,225.9999999,2.354108439,NA,0.115775406,2.354108439,-0.115775406,2
296,1,4,NELN,INVE,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-668.3197215,-0.151040257,0.151040257,-668.3197215,NA,225.9999999,2.354108439,NA,0.151040257,2.354108439,-0.151040257,2
297,1,4,NELN,OBAN,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,220.0000001,1,-776.8481542,-0.170906594,0.170906594,-776.8481542,NA,220.0000001,2.342422681,NA,0.170906594,2.342422681,-0.170906594,2
298,1,4,AUCK,NEWP,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,223.9999998,1,32.1173036,0.007194276,0.007194276,32.1173036,NA,223.9999998,2.350248018,NA,0.007194276,2.350248018,0.007194276,2
299,1,4,AUCK,WELL,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-125.090416,-0.028270434,0.028270434,-125.090416,NA,225.9999999,2.354108439,NA,0.028270434,2.354108439,-0.028270434,2
300,1,4,AUCK,DUND,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-308.4718275,-0.069714633,0.069714633,-308.4718275,NA,225.9999999,2.354108439,NA,0.069714633,2.354108439,-0.069714633,2
301,1,4,AUCK,INVE,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-471.0039028,-0.106446882,0.106446882,-471.0039028,NA,225.9999999,2.354108439,NA,0.106446882,2.354108439,-0.106446882,2
302,1,4,AUCK,OBAN,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,220.0000001,1,-580.4090543,-0.127689992,0.127689992,-580.4090543,NA,220.0000001,2.342422681,NA,0.127689992,2.342422681,-0.127689992,2
303,1,4,NEWP,WELL,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,0,0,0,0,NA,225.9999999,2.354108439,NA,0,2.354108439,0,2
304,1,4,NEWP,DUND,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-187.6512479,-0.042409182,0.042409182,-187.6512479,NA,225.9999999,2.354108439,NA,0.042409182,2.354108439,-0.042409182,2
305,1,4,NEWP,INVE,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-354.1712745,-0.080042708,0.080042708,-354.1712745,NA,225.9999999,2.354108439,NA,0.080042708,2.354108439,-0.080042708,2
306,1,4,NEWP,OBAN,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,220.0000001,1,-464.2249771,-0.102129495,0.102129495,-464.2249771,NA,220.0000001,2.342422681,NA,0.102129495,2.342422681,-0.102129495,2
307,1,4,WELL,DUND,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-31.83307966,-0.007194276,0.007194276,-31.83307966,NA,225.9999999,2.354108439,NA,0.007194276,2.354108439,-0.007194276,2
308,1,4,WELL,INVE,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-203.6540797,-0.046025822,0.046025822,-203.6540797,NA,225.9999999,2.354108439,NA,0.046025822,2.354108439,-0.046025822,2
309,1,4,WELL,OBAN,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,220.0000001,1,-314.6899635,-0.069231792,0.069231792,-314.6899635,NA,220.0000001,2.342422681,NA,0.069231792,2.342422681,-0.069231792,2
310,1,4,DUND,INVE,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,225.9999999,1,-16.00283186,-0.00361664,0.00361664,-16.00283186,NA,225.9999999,2.354108439,NA,0.00361664,2.354108439,-0.00361664,2
311,1,4,DUND,OBAN,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,220.0000001,1,-128.5019727,-0.028270434,0.028270434,-128.5019727,NA,220.0000001,2.342422681,NA,0.028270434,2.342422681,-0.028270434,2
312,1,4,INVE,OBAN,Baker 1980,Fieldstudy,Evolution 34: 638-653,Passer domesticus,Passer domesticus expansion after introduced to New Zealand,Aves,2,2,2,1,TIBIO,1,1,220.0000001,1,49.14052725,0.010810916,0.010810916,49.14052725,NA,220.0000001,2.342422681,NA,0.010810916,2.342422681,0.010810916,2
313,2,1,WOOD,TAUP,Baker 1990,Fieldstudy,Condor 92: 76-88,Fringilla coelebs,Fringilla coelebs expansion after introduced to New Zealand,Aves,1,2,2,1,PREW,1,1,245.9999999,1,-12.37456098,-0.003044142,0.003044142,-12.37456098,-0.00044544,245.9999999,2.390935107,-0.109578318,0.003044142,2.390935107,-0.003044142,2
