"","g.array","erci","erla","erte","evmu","mobe","pehe","pere","plin","plpa","scba","stmi","vuoc"
"62",0.62,0.695750943759623,1.40260033301992,0.93237175813045,2.85477991688632,0.847530095022792,0.969174954349899,1.11116925638161,1.27012679593607,1.13448901659057,2.27375669594915,0.93425086137654,2.69863455781255
"63",0.63,0.69550947031212,1.40608536841339,0.932294740047261,2.85625788659993,0.853260905633432,0.967005482759524,1.10949550766504,1.27470363758652,1.13681699910906,2.28076677828282,0.934467562547245,2.70392530234527
"64",0.64,0.695072427259437,1.40919445744329,0.931948435455242,2.85673964522021,0.858827582685744,0.964483536496185,1.10749491304477,1.27904969525417,1.13886039425424,2.28714389016991,0.934419616096506,2.70841681641218
"65",0.65,0.694434656906163,1.41191741263914,0.931325236894963,2.85619901557425,0.864225085910874,0.96160064666173,1.10515941414061,1.28315997087744,1.14061132669019,2.29287449608519,0.9341002781217,2.71208816346325
"66",0.66,0.693590520893596,1.41424308670151,0.930416864372013,2.85460747109038,0.869447897879079,0.958347573802386,1.10248018555386,1.28702897419535,1.14206119340217,2.29794377805327,0.933502134215321,2.71491637831878
"67",0.67,0.692533853874523,1.41615927732377,0.929214297653751,2.85193390736494,0.874489974123718,0.954714237505568,1.09944756301341,1.29065067784131,1.14320059104591,2.30233552139818,0.932617033611263,2.71687626587819
"68",0.68,0.691257910319142,1.41765261768463,0.927707698512359,2.84814438002976,0.879344685645244,0.95068963575626,1.09605096091117,1.29401846569732,1.14401923242760,2.30603198362862,0.931436013282827,2.71794016931374
"69",0.69,0.689755303252136,1.41870845006243,0.925886321124424,2.84320180301701,0.884004752410476,0.946261752325427,1.09227877740804,1.29712507333462,1.14450585018087,2.3090137435921,0.92994921021185,2.71807770232899
"70",0.7,0.688017933457412,1.41931067945583,0.923738408441843,2.83706560002398,0.888462166151065,0.941417450092069,1.08811828489795,1.29996251910530,1.14464808527793,2.31125952740714,0.928145759652337,2.71725543885812
"71",0.71,0.686036907355416,1.41944160338026,0.921251071850335,2.82969130035113,0.892708100371299,0.936142347736236,1.08355550312397,1.30252202412055,1.14443235747175,2.31274600689883,0.92601367671288,2.71543655206503
"72",0.72,0.683802441337348,1.41908171310112,0.918410150798839,2.82103006822194,0.896732804973827,0.930420676654618,1.07857505161686,1.30479391893158,1.14384371407959,2.31344756527180,0.923539717948263,2.71258039257447
"73",0.73,0.681303749803044,1.41820946040000,0.915200048272943,2.81102815205504,0.900525482267717,0.924235114205744,1.07315997733319,1.30676753419285,1.14286565263835,2.31333602349004,0.920709218839257,2.7086419934005
"74",0.74,0.678528913456285,1.41680098246612,0.911603536939979,2.79962623675986,0.904074140289168,0.917566588437369,1.06729155235139,1.30843107189179,1.14147991182695,2.31238031920777,0.917505901992344,2.70357148585401
"75",0.75,0.67546472350992,1.41482977554381,0.907601529432224,2.78675867770951,0.907365418275309,0.910394048214381,1.06094903516621,1.30977145282284,1.13966622357104,2.31054612798591,0.913911649527232,2.69731340656483
"76",0.76,0.672096496269537,1.41226630538523,0.903172804445568,2.77235258924796,0.91038437769362,0.902694191054332,1.05410938739986,1.31077413478772,1.13740201729905,2.30779541376650,0.909906231326933,2.68980587030237
"77",0.77,0.668407850993908,1.40907753912491,0.898293677955495,2.75632675290555,0.913114250312987,0.89444113885318,1.04674693547554,1.31142289441080,1.13466206473197,2.30408589192173,0.905466978443732,2.68097957603912
"78",0.78,0.66438044182362,1.40522637857646,0.892937605663542,2.73859030020136,0.915536132219239,0.885606048851814,1.03883296376883,1.31169956331188,1.13141805011395,2.29937038330478,0.900568387756594,2.67075660397892
"79",0.79,0.659993631708871,1.40067096867085,0.887074698456158,2.71904111095225,0.917628609154606,0.876156643374346,1.03033522166385,1.31158370644949,1.12763804606538,2.29359603111042,0.895181639630727,2.65904894806229
"80",0.8,0.655224092333426,1.39536384609764,0.880671126699318,2.69756384883911,0.91936729369161,0.866056636651578,1.02121732135612,1.31105222639935,1.12328586873223,2.28670334327998,0.889274004350466,2.64575671028094
"81",0.81,0.650045308544327,1.38925088110706,0.87368838087988,2.67402752929004,0.920724247928273,0.855265029816609,1.01143799551103,1.31007887165279,1.11832027681556,2.27862501057203,0.882808104752234,2.63076585776138
