3.66E-08	0.02192528	1.83E+00	0.02192528	3.74E-08	0.05695652	1.96E-08	0.05914629
4.08E-08	0.01022133	2.04E+00	0.01022133	4.09E-08	0.16467742	1.97E-08	0.16263481
3.96E-08	0.01927126	1.98E+00	0.01927126	3.68E-08	0.1317208	1.96E-08	0.13480555
3.80E-08	0.02931359	1.90E+00	0.02931359	3.28E-08	0.08446277	1.96E-08	0.09284336
3.89E-08	0.03396256	1.95E+00	0.03396256	2.97E-08	0.10562133	1.96E-08	0.11803925
3.89E-08	0.01943373	1.95E+00	0.01943373	3.80E-08	0.10276376	1.99E-08	0.10489541
3.63E-08	0.02874941	1.82E+00	0.02874941	3.48E-08	0.03511967	1.98E-08	0.04128682
3.94E-08	0.0164604	1.97E+00	0.0164604	3.87E-08	0.12474726	1.97E-08	0.12560536
3.73E-08	0.00710383	1.86E+00	0.00710383	4.47E-08	0.08264294	1.96E-08	0.07539311
4.05E-08	0.00833558	2.03E+00	0.00833558	4.18E-08	0.16314699	1.96E-08	0.15972655
3.96E-08	0.00614611	1.98E+00	0.00614611	4.36E-08	0.14145099	1.96E-08	0.13569688
4.07E-08	0.03949931	2.03E+00	0.03949931	2.56E-08	0.14703693	1.96E-08	0.1648607
4.09E-08	0.00396041	2.05E+00	0.00396041	4.45E-08	0.16536155	1.98E-08	0.15895683
3.93E-08	0.01168974	1.97E+00	0.01168974	4.14E-08	0.12421317	1.97E-08	0.12170859
4.04E-08	0.01390633	2.02E+00	0.01390633	4.04E-08	0.1360453	2.00E-08	0.13552995
4.04E-08	0.0280085	2.02E+00	0.0280085	3.37E-08	0.11753245	2.02E-08	0.12621698
3.90E-08	0.0100953	1.95	0.0100953	4.22E-08	0.11957709	1.97E-08	0.11578439
4.09E-08	0.02705878	2.04E+00	0.02705878	3.25E-08	0.15097668	1.98E-08	0.16022798
4.25E-08	0.01233759	2.12E+00	0.01233759	4.31E-08	0.13907527	2.10E-08	0.13757227
4.28E-08	0.00518574	2.14E+00	0.00518574	4.26E-08	0.21249957	1.99E-08	0.20869034
3.92E-08	0.01808834	1.96E+00	0.01808834	3.84E-08	0.11240909	1.98E-08	0.11395336
3.62E-08	0.00936204	1.81E+00	0.00936204	4.49E-08	0.04452266	1.98E-08	0.03745069
3.90E-08	0.0083866	1.95E+00	0.0083866	4.35E-08	0.11587512	1.98E-08	0.11074866
3.86E-08	0.01011169	1.93E+00	0.01011169	4.33E-08	0.09739558	1.99E-08	0.09279707
3.78E-08	0.00840915	1.89E+00	0.00840915	4.48E-08	0.07797705	1.99E-08	0.07147
3.74E-08	0.01009699	1.87E+00	0.01009699	4.38E-08	0.07283131	1.98E-08	0.0673174
4.06E-08	0.0256403	2.03E+00	0.0256403	3.41E-08	0.13420943	2.00E-08	0.14184894
3.93E-08	0.04225168	1.97E+00	0.04225168	2.67E-08	0.0867003	2.01E-08	0.10422961
4.36E-08	0.01905551	2.18E+00	0.01905551	3.70E-08	0.19228721	2.05E-08	0.19745239
4.51E-08	0.05002285	2.26E+00	0.05002285	1.99E-08	0.21040947	2.05E-08	0.23794257
3.85E-08	0.02973176	1.93E+00	0.02973176	3.56E-08	0.04772618	2.06E-08	0.0550462
4.81E-08	0.01461794	2.40E+00	0.01461794	3.79E-08	0.28062659	2.10E-08	0.28593713
4.18E-08	0.0078663	2.09E+00	0.0078663	4.58E-08	0.12662789	2.10E-08	0.12153302
4.62E-08	0.01692606	2.31E+00	0.01692606	3.84E-08	0.22614702	2.11E-08	0.2310676
4.14E-08	0.02239931	2.07E+00	0.02239931	3.90E-08	0.10053998	2.11E-08	0.1046678
4.17E-08	0.0272575	2.08E+00	0.0272575	3.63E-08	0.10459886	2.11E-08	0.11228059
4.79E-08	0.00962389	2.39E+00	0.00962389	4.26E-08	0.25041684	2.16E-08	0.25111472
4.28E-08	0.01234229	2.14E+00	0.01234229	4.58E-08	0.10502138	2.19E-08	0.10226693
4.35E-08	0.01661423	2.17E+00	0.01661423	4.24E-08	0.12986996	2.17E-08	0.13102461
4.05E-08	0.01417487	2.03E+00	0.01417487	4.66E-08	0.04345892	2.19E-08	0.03972031
4.14E-08	0.01227564	2.07E+00	0.01227564	4.61E-08	0.07915141	2.17E-08	0.07539706
4.46E-08	0.03643706	2.23E+00	0.03643706	3.24E-08	0.1292663	2.19E-08	0.14428943
4.38E-08	0.03609149	2.19E+00	0.03609149	3.43E-08	0.09296577	2.23E-08	0.10640923
4.15E-08	0.01545404	2.08E+00	0.01545404	4.51E-08	0.07069394	2.19E-08	0.06885521
4.39E-08	0.05498743	2.19E+00	0.05498743	2.37E-08	0.09385251	2.20E-08	0.12056985
4.32E-08	0.00576644	2.16E+00	0.00576644	4.92E-08	0.11365932	2.20E-08	0.10661515
4.08E-08	0.00772248	2.04E+00	0.00772248	5.06E-08	0.04183939	2.22E-08	0.03351964
4.54E-08	0.05791075	2.27E+00	0.05791075	2.36E-08	0.09276249	2.28E-08	0.12148818
4.69E-08	0.03472386	2.35E+00	0.03472386	3.44E-08	0.1484507	2.28E-08	0.16298019
4.71E-08	0.045618	2.35E+00	0.045618	2.92E-08	0.13651827	2.29E-08	0.1582421
4.40E-08	0.02985202	2.20E+00	0.02985202	3.90E-08	0.07777704	2.28E-08	0.08628859
4.68E-08	0.01051175	2.34E+00	0.01051175	4.70E-08	0.16132199	2.28E-08	0.15935924
4.51E-08	0.01890713	2.25E+00	0.01890713	4.41E-08	0.10805719	2.28E-08	0.11001487
4.52E-08	0.04893257	2.26E+00	0.04893257	2.85E-08	0.09297079	2.28E-08	0.11541274
4.65E-08	0.03442635	2.32E+00	0.03442635	3.52E-08	0.13201592	2.29E-08	0.14573138
4.44E-08	0.03557062	2.22E+00	0.03557062	3.67E-08	0.06942112	2.31E-08	0.08163206
4.79E-08	0.00451631	2.39E+00	0.00451631	5.25E-08	0.14491049	2.37E-08	0.13814178
4.75E-08	0.0168879	2.37E+00	0.0168879	4.73E-08	0.1143478	2.40E-08	0.1151223
4.68E-08	0.01629982	2.34E+00	0.01629982	4.80E-08	0.09818109	2.40E-08	0.09794781
4.36E-08	0.00519893	2.18E+00	0.00519893	5.62E-08	0.02097727	2.40E-08	0.01012047
4.84E-08	0.03604129	2.42E+00	0.03604129	3.75E-08	0.11349039	2.42E-08	0.12765492
5.15E-08	0.00137802	2.57E+00	0.00137802	5.27E-08	0.22187212	2.40E-08	0.21573999
4.53E-08	0.02335532	2.26E+00	0.02335532	4.66E-08	0.03814271	2.43E-08	0.04064137
4.75E-08	0.03621976	2.37E+00	0.03621976	3.83E-08	0.08616233	2.42E-08	0.09944499
4.86E-08	0.05072069	2.43E+00	0.05072069	3.04E-08	0.09978035	2.44E-08	0.12372622
4.90E-08	0.01223461	2.45E+00	0.01223461	5.03E-08	0.13042938	2.45E-08	0.12853565
4.69E-08	0.03019318	2.35E+00	0.03019318	4.24E-08	0.06813584	2.44E-08	0.07653121
5.10E-08	0.01805908	2.55	0.01805908	4.62E-08	0.17258039	2.46E-08	0.17632121
4.93E-08	0.01525458	2.46E+00	0.01525458	4.92E-08	0.12585633	2.46E-08	0.12591033
4.92E-08	0.01417405	2.46E+00	0.01417405	5.09E-08	0.10799447	2.50E-08	0.10663316
4.52E-08	0.00670516	2.26E+00	0.00670516	5.65E-08	0.02799094	2.47E-08	0.01844805
4.94E-08	0.01862538	2.47E+00	0.01862538	4.78E-08	0.12101896	2.48E-08	0.12325679
4.83E-08	0.02723801	2.42E+00	0.02723801	4.43E-08	0.08498257	2.48E-08	0.09192786
5.05E-08	0.04932585	2.53E+00	0.04932585	3.14E-08	0.1254993	2.48E-08	0.14941538
4.85E-08	0.00368347	2.42E+00	0.00368347	5.65E-08	0.10250451	2.49E-08	0.0935897
4.81E-08	0.02570249	2.40E+00	0.02570249	4.65E-08	0.06187588	2.52E-08	0.06689377
4.64E-08	0.0344965	2.32E+00	0.0344965	4.23E-08	0.02608995	2.49E-08	0.03595162
4.73E-08	0.01621884	2.36E+00	0.01621884	5.08E-08	0.06421482	2.49E-08	0.06267328
4.97E-08	0.01460471	2.49E+00	0.01460471	5.17E-08	0.10117931	2.54E-08	0.09986867
